cause,causeLabel,exposure,exposureLabel,symptom,symptomLabel,route,routeLabel
http://www.wikidata.org/entity/Q192470,potassium cyanide,http://www.wikidata.org/entity/Q21175069,potassium cyanide exposure,http://www.wikidata.org/entity/Q21112283,respiratory irritation,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q199602,scabies,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q1166142,erythema,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q21112290,skin irritation,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q21116761,vesication,http://www.wikidata.org/entity/Q4669896,skin absorption
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q883863,blepharospasm,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q2141836,chemical burn,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q17320222,lacrimation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q18554311,corneal degeneration,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q21111972,eye irritation,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q23309319,Conjunctival injection,http://www.wikidata.org/entity/Q21074571,eye contact
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q35805,cough,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q35830,sneeze,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q693058,chest pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q1115038,runny nose,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q2260058,chills,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q2673323,malaise,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q3002092,abdominal cramps,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q4340209,depression,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q233052,Adamsite,http://www.wikidata.org/entity/Q21281859,adamsite exposure,http://www.wikidata.org/entity/Q21112293,upper respiratory irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q41861,hypertension,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q77776,Irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q154430,anxiety,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q159557,coma,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q173022,bronchitis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q180007,fainting,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q183425,abdominal pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q209583,tachycardia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q217111,bradycardia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q242165,hyperthermia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q635195,polydipsia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q693058,chest pain,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q1036696,hypothermia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q2673323,malaise,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q2675805,Apprehension,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q3026331,Diaphoresis,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q4930803,blurred vision,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q5062120,central nervous system depression,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q5319561,Dysrhythmia,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q21112279,mucous membrane irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q21112283,respiratory irritation,http://www.wikidata.org/entity/Q10268830,inhalation
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q86,headache,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q40878,diarrhea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q41861,hypertension,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q127076,vomiting,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q154430,anxiety,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q159557,coma,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q180007,fainting,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q183425,abdominal pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q186889,nausea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q188008,dyspnea,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q209583,tachycardia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q217111,bradycardia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q242165,hyperthermia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q275419,hypotension,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q635195,polydipsia,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q693058,chest pain,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q852376,seizure,http://www.wikidata.org/entity/Q1663054,ingestion
http://www.wikidata.org/entity/Q407577,sodium azide,http://www.wikidata.org/entity/Q21175306,sodium azide exposure,http://www.wikidata.org/entity/Q857667,pulmonary edema,http://www.wikidata.org/entity/Q1663054,ingestion
